TimeStamp,PLC1_InputRegisters_IW0,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC3_Coils_QX02,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW1,PLC2_MemoryRegisters_MW2,PLC2_Coils_QX00
2022-05-03 12:29:06.627,61,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:07.428,63,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:08.228,65,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:09.029,67,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:09.830,69,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:10.631,71,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:11.431,73,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:12.232,75,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:13.032,77,40,80,1,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:29:13.833,79,40,80,1,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:29:14.633,80,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:29:15.434,80,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:29:16.235,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:29:17.035,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:29:17.837,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:29:18.640,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:29:19.441,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:29:20.241,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:29:21.039,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:29:21.840,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:29:22.641,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:29:23.441,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:29:24.241,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:29:25.042,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:29:25.842,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:29:26.643,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:29:27.444,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:29:28.245,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:29:29.046,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:29:29.846,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:29:30.646,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:29:31.448,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:32.248,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:33.049,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:33.849,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:34.650,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:35.450,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:29:36.251,79,40,80,0,1,1,6,10,0,0,11,10,20,1
2022-05-03 12:29:37.052,77,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:29:37.853,75,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:29:38.653,74,40,80,0,1,1,6,10,0,0,13,10,20,1
2022-05-03 12:29:39.454,72,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:29:40.254,70,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:29:41.055,69,40,80,0,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:29:41.857,67,40,80,0,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:29:42.657,65,40,80,0,1,1,6,10,0,0,16,10,20,1
2022-05-03 12:29:43.457,64,40,80,0,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:29:44.258,62,40,80,0,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:29:45.058,60,40,80,0,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:29:45.859,59,40,80,0,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:29:46.660,57,40,80,0,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:29:47.460,56,40,80,0,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:29:48.261,54,40,80,0,1,1,6,10,0,0,20,10,20,0
2022-05-03 12:29:49.062,53,40,80,0,0,0,6,10,0,0,20,10,20,0
2022-05-03 12:29:49.863,53,40,80,0,0,0,6,10,0,0,20,10,20,0
2022-05-03 12:29:50.663,53,40,80,0,0,0,6,10,0,0,20,10,20,0
2022-05-03 12:29:51.564,53,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:29:52.364,53,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:29:53.165,53,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:29:53.966,53,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:29:54.766,53,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:55.567,53,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:56.368,53,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:57.168,53,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:29:57.969,53,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:58.770,53,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:29:59.570,53,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:00.372,53,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:01.172,53,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:01.972,53,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:02.774,53,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:03.574,53,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:04.374,53,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:05.175,53,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:05.976,53,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:06.777,53,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:07.577,53,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:08.378,53,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:30:09.179,53,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:30:09.980,53,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:30:10.780,53,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:30:11.581,53,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:30:12.381,53,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:30:13.182,53,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:30:13.983,53,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:30:14.783,53,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:30:15.584,53,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:30:16.384,53,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:30:17.185,53,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:30:17.986,53,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:30:18.787,53,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:30:19.589,53,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:30:20.389,53,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:30:21.190,53,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:30:21.991,53,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:30:22.791,53,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:30:23.590,53,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:30:24.391,53,40,80,0,0,0,6,10,0,0,10,10,20,1
2022-05-03 12:30:25.192,53,40,80,0,1,1,6,10,0,0,10,10,20,1
2022-05-03 12:30:25.993,52,40,80,0,1,1,6,10,0,0,11,10,20,1
2022-05-03 12:30:26.793,50,40,80,0,1,1,6,10,0,0,11,10,20,1
2022-05-03 12:30:27.594,49,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:30:28.394,47,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:30:29.195,46,40,80,0,1,1,6,10,0,0,13,10,20,1
2022-05-03 12:30:29.996,45,40,80,0,1,1,6,10,0,0,13,10,20,1
2022-05-03 12:30:30.797,43,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:30:31.597,42,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:30:32.398,41,40,80,0,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:30:33.199,41,40,80,1,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:30:33.999,41,40,80,1,1,1,6,10,0,0,16,10,20,1
2022-05-03 12:30:34.800,42,40,80,1,1,1,6,10,0,0,16,10,20,1
2022-05-03 12:30:35.601,43,40,80,1,1,1,6,10,0,0,16,10,20,1
2022-05-03 12:30:36.401,44,40,80,1,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:30:37.202,44,40,80,1,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:30:38.002,45,40,80,1,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:30:38.803,46,40,80,1,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:30:39.604,46,40,80,1,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:30:40.405,47,40,80,1,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:30:41.205,48,40,80,1,1,1,6,10,0,0,20,10,20,0
2022-05-03 12:30:42.006,49,40,80,1,0,0,6,10,0,0,20,10,20,0
2022-05-03 12:30:42.807,51,40,80,1,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:30:43.607,53,40,80,1,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:30:44.408,55,40,80,1,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:30:45.208,57,40,80,1,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:30:46.009,59,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:30:46.810,61,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:30:47.611,63,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:30:48.411,65,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:30:49.212,67,40,80,1,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:30:50.013,69,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:50.813,71,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:51.614,73,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:52.414,75,40,80,1,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:30:53.215,77,40,80,1,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:54.016,79,40,80,1,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:54.816,80,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:55.617,80,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:30:56.418,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:57.218,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:58.019,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:58.820,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:30:59.720,80,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:31:00.521,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:31:01.322,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:31:02.123,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:31:02.924,80,40,80,0,0,0,6,10,0,0,14,10,20,0
2022-05-03 12:31:03.724,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:31:04.525,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:31:05.326,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:31:06.126,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:31:06.926,80,40,80,0,0,0,6,10,0,0,13,10,20,0
2022-05-03 12:31:07.727,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:31:08.528,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:31:09.329,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:31:10.129,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:31:10.930,80,40,80,0,0,0,6,10,0,0,12,10,20,0
2022-05-03 12:31:11.731,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:31:12.531,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:31:13.332,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:31:14.132,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:31:14.933,80,40,80,0,0,0,6,10,0,0,11,10,20,0
2022-05-03 12:31:15.734,80,40,80,0,0,0,6,10,0,0,10,10,20,1
2022-05-03 12:31:16.535,80,40,80,0,1,1,6,10,0,0,10,10,20,1
2022-05-03 12:31:17.335,78,40,80,0,1,1,6,10,0,0,11,10,20,1
2022-05-03 12:31:18.136,77,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:31:18.936,75,40,80,0,1,1,6,10,0,0,12,10,20,1
2022-05-03 12:31:19.739,73,40,80,0,1,1,6,10,0,0,13,10,20,1
2022-05-03 12:31:20.540,72,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:31:21.339,70,40,80,0,1,1,6,10,0,0,14,10,20,1
2022-05-03 12:31:22.139,68,40,80,0,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:31:22.941,66,40,80,0,1,1,6,10,0,0,15,10,20,1
2022-05-03 12:31:23.741,65,40,80,0,1,1,6,10,0,0,16,10,20,1
2022-05-03 12:31:24.541,63,40,80,0,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:31:25.342,62,40,80,0,1,1,6,10,0,0,17,10,20,1
2022-05-03 12:31:26.143,60,40,80,0,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:31:26.943,58,40,80,0,1,1,6,10,0,0,18,10,20,1
2022-05-03 12:31:27.744,57,40,80,0,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:31:28.545,55,40,80,0,1,1,6,10,0,0,19,10,20,1
2022-05-03 12:31:29.346,54,40,80,0,0,0,6,10,0,0,20,10,20,0
2022-05-03 12:31:30.146,54,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:31:30.947,54,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:31:31.747,54,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:31:32.548,54,40,80,0,0,0,6,10,0,0,19,10,20,0
2022-05-03 12:31:33.348,54,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:31:34.150,54,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:31:34.950,54,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:31:35.751,54,40,80,0,0,0,6,10,0,0,18,10,20,0
2022-05-03 12:31:36.551,54,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:31:37.352,54,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:31:38.153,54,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:31:38.953,54,40,80,0,0,0,6,10,0,0,17,10,20,0
2022-05-03 12:31:39.754,54,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:31:40.555,54,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:31:41.355,54,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:31:42.156,54,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:31:42.957,54,40,80,0,0,0,6,10,0,0,16,10,20,0
2022-05-03 12:31:43.757,54,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:31:44.558,54,40,80,0,0,0,6,10,0,0,15,10,20,0
2022-05-03 12:31:45.359,54,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:31:46.160,54,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:31:46.960,54,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:31:47.761,54,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:31:48.561,54,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:31:49.362,54,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:31:50.163,54,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:31:50.964,54,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:31:51.764,54,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:31:52.565,54,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:31:53.366,54,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:31:54.166,54,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:31:54.966,54,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:31:55.767,54,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:31:56.568,54,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:31:57.369,54,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:31:58.169,54,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:31:58.970,54,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:31:59.771,54,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:00.571,54,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:01.372,54,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:02.173,54,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:03.074,54,40,80,0,1,1,7,10,0,0,10,10,20,1
2022-05-03 12:32:03.874,53,40,80,0,1,1,7,10,0,0,11,10,20,1
2022-05-03 12:32:04.675,51,40,80,0,1,1,7,10,0,0,12,10,20,1
2022-05-03 12:32:05.476,50,40,80,0,1,1,7,10,0,0,12,10,20,1
2022-05-03 12:32:06.277,48,40,80,0,1,1,7,10,0,0,13,10,20,1
2022-05-03 12:32:07.077,47,40,80,0,1,1,7,10,0,0,13,10,20,1
2022-05-03 12:32:07.878,45,40,80,0,1,1,7,10,0,0,14,10,20,1
2022-05-03 12:32:08.679,44,40,80,0,1,1,7,10,0,0,14,10,20,1
2022-05-03 12:32:09.479,43,40,80,0,1,1,7,10,0,0,14,10,20,1
2022-05-03 12:32:10.280,41,40,80,0,1,1,7,10,0,0,15,10,20,1
2022-05-03 12:32:11.080,40,40,80,1,1,1,7,10,0,0,15,10,20,1
2022-05-03 12:32:11.881,41,40,80,1,1,1,7,10,0,0,16,10,20,1
2022-05-03 12:32:12.682,42,40,80,1,1,1,7,10,0,0,16,10,20,1
2022-05-03 12:32:13.483,43,40,80,1,1,1,7,10,0,0,17,10,20,1
2022-05-03 12:32:14.284,43,40,80,1,1,1,7,10,0,0,17,10,20,1
2022-05-03 12:32:15.084,44,40,80,1,1,1,7,10,0,0,17,10,20,1
2022-05-03 12:32:15.885,45,40,80,1,1,1,7,10,0,0,18,10,20,1
2022-05-03 12:32:16.685,45,40,80,1,1,1,7,10,0,0,18,10,20,1
2022-05-03 12:32:17.486,46,40,80,1,1,1,7,10,0,0,19,10,20,1
2022-05-03 12:32:18.290,47,40,80,1,1,1,7,10,0,0,19,10,20,1
2022-05-03 12:32:19.090,47,40,80,1,1,1,7,10,0,0,20,10,20,0
2022-05-03 12:32:19.890,48,40,80,1,0,0,7,10,0,0,20,10,20,0
2022-05-03 12:32:20.690,50,40,80,1,0,0,7,10,0,0,20,10,20,0
2022-05-03 12:32:21.489,52,40,80,1,0,0,7,10,0,0,20,10,20,0
2022-05-03 12:32:22.290,54,40,80,1,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:32:23.091,56,40,80,1,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:32:23.892,58,40,80,1,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:32:24.692,60,40,80,1,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:32:25.493,62,40,80,1,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:32:26.294,64,40,80,1,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:32:27.095,66,40,80,1,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:32:27.895,68,40,80,1,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:32:28.696,71,40,80,1,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:32:29.496,73,40,80,1,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:32:30.297,75,40,80,1,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:32:31.098,77,40,80,1,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:32:31.898,79,40,80,1,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:32:32.699,80,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:32:33.500,80,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:32:34.301,80,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:32:35.101,80,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:32:35.902,80,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:32:36.703,80,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:32:37.504,80,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:32:38.304,80,40,80,0,0,0,7,10,0,0,15,10,20,0
2022-05-03 12:32:39.104,80,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:32:39.905,80,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:32:40.706,80,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:32:41.507,80,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:32:42.308,80,40,80,0,0,0,7,10,0,0,14,10,20,0
2022-05-03 12:32:43.108,80,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:32:43.909,80,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:32:44.709,80,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:32:45.510,80,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:32:46.311,80,40,80,0,0,0,7,10,0,0,13,10,20,0
2022-05-03 12:32:47.112,80,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:32:47.912,80,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:32:48.713,80,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:32:49.514,80,40,80,0,0,0,7,10,0,0,12,10,20,0
2022-05-03 12:32:50.314,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:51.115,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:51.915,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:52.716,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:53.517,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:54.317,80,40,80,0,0,0,7,10,0,0,11,10,20,0
2022-05-03 12:32:55.119,80,40,80,0,1,1,7,10,0,0,11,10,20,1
2022-05-03 12:32:55.919,78,40,80,0,1,1,7,10,0,0,11,10,20,1
2022-05-03 12:32:56.719,76,40,80,0,1,1,7,10,0,0,12,10,20,1
2022-05-03 12:32:57.520,74,40,80,0,1,1,7,10,0,0,13,10,20,1
2022-05-03 12:32:58.321,73,40,80,0,1,1,7,10,0,0,13,10,20,1
2022-05-03 12:32:59.121,71,40,80,0,1,1,7,10,0,0,14,10,20,1
2022-05-03 12:32:59.922,69,40,80,0,1,1,7,10,0,0,15,10,20,1
2022-05-03 12:33:00.723,68,40,80,0,1,1,7,10,0,0,15,10,20,1
2022-05-03 12:33:01.524,66,40,80,0,1,1,7,10,0,0,16,10,20,1
2022-05-03 12:33:02.324,64,40,80,0,1,1,7,10,0,0,16,10,20,1
2022-05-03 12:33:03.225,62,40,80,0,1,1,7,10,0,0,17,10,20,1
2022-05-03 12:33:04.025,61,40,80,0,1,1,7,10,0,0,18,10,20,1
2022-05-03 12:33:04.827,59,40,80,0,1,1,7,10,0,0,18,10,20,1
2022-05-03 12:33:05.627,58,40,80,0,1,1,7,10,0,0,19,10,20,1
2022-05-03 12:33:06.428,56,40,80,0,1,1,7,10,0,0,19,10,20,1
2022-05-03 12:33:07.228,55,40,80,0,1,1,7,10,0,0,20,10,20,0
2022-05-03 12:33:08.029,54,40,80,0,0,0,7,10,0,0,20,10,20,0
2022-05-03 12:33:08.829,54,40,80,0,0,0,7,10,0,0,20,10,20,0
2022-05-03 12:33:09.630,54,40,80,0,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:33:10.431,54,40,80,0,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:33:11.231,54,40,80,0,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:33:12.032,54,40,80,0,0,0,7,10,0,0,19,10,20,0
2022-05-03 12:33:12.833,54,40,80,0,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:33:13.634,54,40,80,0,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:33:14.434,54,40,80,0,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:33:15.235,54,40,80,0,0,0,7,10,0,0,18,10,20,0
2022-05-03 12:33:16.036,54,40,80,0,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:33:16.836,54,40,80,0,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:33:17.639,54,40,80,0,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:33:18.441,54,40,80,0,0,0,7,10,0,0,17,10,20,0
2022-05-03 12:33:19.240,54,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:33:20.041,54,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:33:20.840,54,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:33:21.641,54,40,80,0,0,0,7,10,0,0,16,10,20,0
2022-05-03 12:33:22.441,54,40,80,0,0,0,7,10,0,0,15,10,20,0
